"game_id","stadium","given_date","given_time","given_lat","given_lon","timestamp_lcl","temperature_air_2m_f","temperature_wetbulb_2m_f","temperature_dewpoint_2m_f","temperature_feelslike_2m_f","temperature_windchill_2m_f","temperature_heatindex_2m_f","humidity_relative_2m_pct","humidity_specific_2m_gpkg","pressure_2m_mb","pressure_mean_sea_level_mb","wind_speed_10m_mph","wind_direction_10m_deg","precipitation_in","snowfall_in","cloud_cover_pct"
"200309280nor","Louisiana Superdome","2003-09-27","08:37:00","29.9511","-90.0812","2003-09-27 20:00:00","82","75.5","73","88","82","88","74","17.3","1011.2","1011.3","3","210","0","0","0"
"200212160oti","The Coliseum","2002-12-15","09:08:00","36.1665","-86.7713","2002-12-15 20:00:00","46.9","43.5","39.9","45.8","45.8","46.9","76","5.3","993.8","1015.3","3","200","0","0","0"
"200410100was","FedExField","2004-10-09","08:36:00","38.9076","-76.8645","2004-10-09 21:00:00","62.6","60.3","59","62.6","62.6","62.6","88","10.6","1008.4","1019.2","3","190","0","0","100"
"200212080crd","Sun Devil Stadium","2002-12-07","04:06:00","33.4265","-111.933","2002-12-07 14:00:00","68","52.3","37.9","68","68","68","33","5","975.7","1014.6","3","190","0","0","88"
"200612030den","Invesco Field at Mile High","2006-12-02","08:20:00","39.7439","-105.02","2006-12-02 18:00:00","14","13","10.4","8.2","8.2","14","85","1.8","836.6","1036.6","3","180","0","0","50"
"200210060cle","Cleveland Browns Stadium","2002-10-05","08:36:00","41.5061","-81.6995","2002-10-05 21:00:00","59","51.4","45","59","59","59","60","6.3","1001.5","1023.2","3","180","0","0","0"
"200509080nwe","Gillette Stadium","2005-09-07","09:07:00","42.0909","-71.2643","2005-09-07 21:00:00","64","59.1","55.9","64","64","64","75","9.4","1020.2","1021.8","3","180","0","0","0"
"200211100nyj","Giants Stadium","2002-11-09","08:35:00","40.8128","-74.0742","2002-11-09 21:00:00","54","49.7","46","53.8","53.8","54","74","6.5","1015.6","1015.7","3","170","0","0","0"
"200011050ram","TWA Dome","2000-11-04","08:35:00","38.6328","-90.1885","2000-11-04 20:00:00","43","40.6","37.9","41.3","41.3","43","82","4.8","1004.2","1019.3","3","170","0","0","0"
"200112170nor","Louisiana Superdome","2001-12-16","09:09:00","29.9511","-90.0812","2001-12-16 20:00:00","73.9","69.8","68","77.6","73.9","77.6","82","14.4","1015.9","1016.2","3","150","0","0","0"
"200009110nyj","Giants Stadium","2000-09-10","09:09:00","40.8128","-74.0742","2000-09-10 21:00:00","71.1","67.7","66","75.9","71.1","75.9","84","13.4","1020.6","1021","3","140","0","0","88"
"200209080chi","Memorial Stadium (Champaign)","2002-09-07","01:04:00","40.0992","-88.236","2002-09-07 12:00:00","86","69.9","62.1","87.4","86","87.4","45","12","993.1","1020.9","3","130","0","0","0"
"200612100crd","University of Phoenix Stadium","2006-12-09","04:05:00","33.5276","-112.263","2006-12-09 14:00:00","68.7","52.1","36.5","68.7","68.7","68.7","31","4.7","978.7","1017.8","3","130","0","0","0"
"200401030rav","M&T Bank Stadium","2004-01-02","04:37:00","39.278","-76.6227","2004-01-02 17:00:00","46","45.5","45","44.8","44.8","46","96","6.3","1013.6","1019.4","3","120","0","0","50"
"200311030den","Invesco Field at Mile High","2003-11-02","09:09:00","39.7439","-105.02","2003-11-02 19:00:00","35.6","35.6","35.6","32.8","32.8","35.6","100","5.4","820","1017","3","110","0","0","100"
"200610010rav","M&T Bank Stadium","2006-09-30","01:02:00","39.278","-76.6227","2006-09-30 13:00:00","61","56.8","54","61","61","61","78","8.8","1014.5","1019.8","3","110","0","0","100"
"200511200htx","Reliant Stadium","2005-11-19","08:37:00","29.6847","-95.4107","2005-11-19 20:00:00","60.1","52.4","46","60.1","60.1","60.1","60","6.5","1019.4","1021.5","3","100","0","0","100"
"200410100den","Invesco Field at Mile High","2004-10-09","04:15:00","39.7439","-105.02","2004-10-09 14:00:00","75.2","49","21.2","75.2","75.2","75.2","13","3","822","1012.6","3","80","0","0","50"
"200502060nwe","Alltel Stadium","2005-02-05","06:38:00","30.324","-81.6373","2005-02-05 19:00:00","48.9","43.7","37.9","48.1","48.1","48.9","66","4.7","1024.6","1025.9","3","80","0","0","0"
"200112100mia","Pro Player Stadium","2001-12-09","09:08:00","25.958","-80.2389","2001-12-09 21:00:00","73","70.3","69.1","77.1","73","77.1","87","15","1016.7","1016.9","3","80","0","0","0"
"200411210nyg","Giants Stadium","2004-11-20","04:15:00","40.8128","-74.0742","2004-11-20 16:00:00","48","48","48","47","47","48","100","7","1021.3","1021.5","3","70","0.02","0","100"
"200411140sfo","3Com Park","2004-11-13","04:15:00","37.7159","-122.388","2004-11-13 13:00:00","62.1","56.7","53.1","62.1","62.1","62.1","72","8.5","1017","1017.4","3","60","0","0","50"
"200509250sfo","Monster Park","2005-09-24","04:05:00","37.7138","-122.385","2005-09-24 13:00:00","72","54.9","39.9","74.2","72","74.2","31","5.2","1012.6","1013","3","60","0","0","0"
"200609170sfo","Monster Park","2006-09-16","04:06:00","37.7138","-122.385","2006-09-16 13:00:00","68","57.5","50","68","68","68","53","7.5","1019","1019.1","3","60","0","0","0"
"200212010sfo","3Com Park","2002-11-30","04:15:00","37.7159","-122.388","2002-11-30 13:00:00","55.9","51.6","48","55.9","55.9","55.9","75","7","1018","1018.5","3","50","0","0","75"
"200209220oti","The Coliseum","2002-09-21","01:03:00","36.1665","-86.7713","2002-09-21 12:00:00","72","67.2","64.9","76.3","72","76.3","79","13.3","994.4","1015.1","3","40","0","0","100"
"200412180sfo","3Com Park","2004-12-17","05:16:00","37.7159","-122.388","2004-12-17 14:00:00","57.9","54","51.1","57.9","57.9","57.9","78","7.8","1028.2","1028.7","3","40","0","0","50"
"200510030car","Bank of America Stadium","2005-10-02","09:07:00","35.2258","-80.8528","2005-10-02 21:00:00","73","64.6","60.1","76.8","73","76.8","64","11.1","999.1","1025.5","3","20","0","0","100"
"200012110clt","RCA Dome","2000-12-10","09:00:00","39.7581","-86.1579","2000-12-10 21:00:00","36","35.6","35.1","33.2","33.2","36","96","4.4","991.3","1021.2","3","20","0","0","100"
"200010230nyj","Giants Stadium","2000-10-22","09:10:00","40.8128","-74.0742","2000-10-22 21:00:00","51.1","42","30","50.5","50.5","51.1","44","3.4","1033.2","1033.5","3","20","0","0","0"
"200409270was","FedExField","2004-09-26","09:10:00","38.9076","-76.8645","2004-09-26 21:00:00","64.4","63.2","62.6","64.4","64.4","64.4","94","12","1009.7","1020.6","3","10","0","0","88"
"200510300nwe","Gillette Stadium","2005-10-29","08:37:00","42.0909","-71.2643","2005-10-29 21:00:00","35.1","34.2","33.1","32.2","32.2","35.1","92","3.9","1014.8","1016.6","3","0","0.05","0","100"
"200412120nwe","Gillette Stadium","2004-12-11","01:02:00","42.0909","-71.2643","2004-12-11 13:00:00","43","43","43","41.3","41.3","43","100","5.9","992.1","994","3","0","0","0","100"
"200201200pit","Heinz Field","2002-01-19","12:40:00","40.4468","-80.0158","2002-01-19 13:00:00","28","28","28","24.2","24.2","28","100","3.4","964.2","1012.1","3","0","0","0","100"
"200209290pit","Heinz Field","2002-09-28","01:01:00","40.4468","-80.0158","2002-09-28 13:00:00","64.9","58.2","54","64.9","64.9","64.9","68","9.1","974.6","1021.2","3","0","0","0","100"
"200110070rai","Network Associates Coliseum","2001-10-06","01:15:00","37.7516","-122.201","2001-10-06 10:00:00","59","54.5","51.1","59","59","59","75","7.9","1016.5","1017.1","3","0","0","0","100"
"200112160buf","Ralph Wilson Stadium","2001-12-15","01:02:00","42.7738","-78.787","2001-12-15 13:00:00","34","31.7","28","31","31","34","79","3.2","1002.1","1029.2","3","0","0","0","100"
"200009100tam","Raymond James Stadium","2000-09-09","01:01:00","27.9759","-82.5033","2000-09-09 13:00:00","84.9","77.7","75","93.4","84.9","93.4","72","18.4","1014.2","1014.4","3","0","0","0","100"
"200211240sea","Seahawks Stadium","2002-11-23","04:05:00","47.5952","-122.332","2002-11-23 13:00:00","52","48.3","45","51.6","51.6","52","77","6.2","1020.9","1021.7","3","0","0","0","100"
"200311020sea","Seahawks Stadium","2003-11-01","04:06:00","47.5952","-122.332","2003-11-01 13:00:00","44.1","35.2","19.9","42.5","42.5","44.1","38","2.3","1019.6","1020.3","3","0","0","0","100"
"200211170kan","Arrowhead Stadium","2002-11-16","01:00:00","39.0489","-94.4839","2002-11-16 12:00:00","42.1","37","30","40.2","40.2","42.1","62","3.5","995.7","1024.8","3","0","0","0","88"
"200210060car","Ericsson Stadium","2002-10-05","01:02:00","35.2258","-80.8528","2002-10-05 13:00:00","84.9","75","71.1","90.5","84.9","90.5","63","16.5","990","1016.9","3","0","0","0","88"
"200011050atl","Georgia Dome","2000-11-04","01:02:00","33.7577","-84.4008","2000-11-04 13:00:00","66.9","61.9","59","66.9","66.9","66.9","76","10.8","985.6","1016.4","3","0","0","0","88"
"200201120rai","Network Associates Coliseum","2002-01-11","08:07:00","37.7516","-122.201","2002-01-11 17:00:00","55","51.2","48","55","55","55","77","7","1024.7","1025.2","3","0","0","0","88"
"200110070mia","Pro Player Stadium","2001-10-06","01:03:00","25.958","-80.2389","2001-10-06 13:00:00","87.1","77.5","73.9","95.6","87.1","95.6","65","17.7","1016.7","1016.9","3","0","0","0","88"
"200210130htx","Reliant Stadium","2002-10-12","01:02:00","29.6847","-95.4107","2002-10-12 12:00:00","79","70.1","66","81.6","79","81.6","65","13.5","1017.6","1019.7","3","0","0","0","88"
"200111040crd","Sun Devil Stadium","2001-11-03","04:05:00","33.4265","-111.933","2001-11-03 14:00:00","90","64","46.9","90","90","90","23","7","975.3","1013.5","3","0","0","0","88"
"200210060jax","Alltel Stadium","2002-10-05","04:14:00","30.324","-81.6373","2002-10-05 16:00:00","89.6","77.8","73.4","98.6","89.6","98.6","59","17.4","1016.1","1016.3","3","0","0","0","50"
"200509180car","Bank of America Stadium","2005-09-17","01:02:00","35.2258","-80.8528","2005-09-17 13:00:00","87.1","73.6","68","91.4","87.1","91.4","53","14.8","989.5","1015.4","3","0","0","0","50"
"200611050pit","Heinz Field","2006-11-04","04:15:00","40.4468","-80.0158","2006-11-04 16:00:00","41","31.9","14","39","39","41","33","1.8","985.6","1033.1","3","0","0","0","50"
"200511060rav","M&T Bank Stadium","2005-11-05","01:02:00","39.278","-76.6227","2005-11-05 13:00:00","73","59.9","51.1","76.2","73","76.2","46","7.9","1010.9","1016.7","3","0","0","0","50"
"200210130tam","Raymond James Stadium","2002-10-12","01:01:00","27.9759","-82.5033","2002-10-12 13:00:00","88","79.8","77","99.8","88","99.8","70","19.6","1017.6","1017.8","3","0","0","0","50"
"200411140crd","Sun Devil Stadium","2004-11-13","04:15:00","33.4265","-111.933","2004-11-13 14:00:00","66","52.6","41","66","66","66","40","5.6","973","1011.7","3","0","0","0","50"
"200010220kan","Arrowhead Stadium","2000-10-21","01:00:00","39.0489","-94.4839","2000-10-21 12:00:00","63","59.8","57.9","63","63","63","84","10.4","991.3","1019.1","3","0","0","0","25"
"200611190car","Bank of America Stadium","2006-11-18","01:02:00","35.2258","-80.8528","2006-11-18 13:00:00","54","43.5","30.9","53.8","53.8","54","41","3.7","989.7","1015.9","3","0","0","0","25"
"200409120pit","Heinz Field","2004-09-11","01:04:00","40.4468","-80.0158","2004-09-11 13:00:00","72","62.5","57","76.3","72","76.3","59","10.2","977.9","1024.3","3","0","0","0","25"
"200012100rav","PSINet Stadium","2000-12-09","01:02:00","39.278","-76.6227","2000-12-09 13:00:00","39.9","31.7","15.1","37.8","37.8","39.9","36","1.8","1023.8","1029.5","3","0","0","0","25"
"200010150crd","Sun Devil Stadium","2000-10-14","04:15:00","33.4265","-111.933","2000-10-14 13:00:00","79","57.4","39.9","79","79","79","25","5.4","973.7","1012.3","3","0","0","0","25"
"200210200crd","Sun Devil Stadium","2002-10-19","04:15:00","33.4265","-111.933","2002-10-19 13:00:00","80.1","58.9","43","80.1","80.1","80.1","27","6","973.7","1012","3","0","0","0","25"
"200410030crd","Sun Devil Stadium","2004-10-02","04:05:00","33.4265","-111.933","2004-10-02 13:00:00","91.9","61.3","37","91.9","91.9","91.9","15","4.8","975","1013.2","3","0","0","0","25"
"200411280crd","Sun Devil Stadium","2004-11-27","04:16:00","33.4265","-111.933","2004-11-27 14:00:00","68","51.9","37","68","68","68","32","4.8","972.7","1011.7","3","0","0","0","25"
"200510230crd","Sun Devil Stadium","2005-10-22","04:15:00","33.4265","-111.933","2005-10-22 13:00:00","86","61.1","43","86","86","86","22","6.1","970.6","1008.9","3","0","0","0","25"
"200409260kan","Arrowhead Stadium","2004-09-25","01:00:00","39.0489","-94.4839","2004-09-25 12:00:00","75.9","63.3","55.9","77.8","75.9","77.8","50","9.6","996.6","1022.8","3","0","0","0","0"
"200510300car","Bank of America Stadium","2005-10-29","01:02:00","35.2258","-80.8528","2005-10-29 13:00:00","55.9","43.7","28","55.9","55.9","55.9","34","3.2","1003.1","1029.6","3","0","0","0","0"
"200510230ram","Edward Jones Dome","2005-10-22","01:02:00","38.6328","-90.1885","2005-10-22 12:00:00","59","49.7","41","59","59","59","51","5.5","998.4","1014.3","3","0","0","0","0"
"200111110atl","Georgia Dome","2001-11-10","01:05:00","33.7577","-84.4008","2001-11-10 13:00:00","71.1","53.4","37","73.5","71.1","73.5","29","4.7","991.9","1023.2","3","0","0","0","0"
"200310190atl","Georgia Dome","2003-10-18","01:03:00","33.7577","-84.4008","2003-10-18 13:00:00","64.9","56.2","50","64.9","64.9","64.9","58","7.8","988","1019","3","0","0","0","0"
"200511130atl","Georgia Dome","2005-11-12","04:15:00","33.7577","-84.4008","2005-11-12 16:00:00","70","52.5","36","70","70","70","29","4.5","991.8","1023","3","0","0","0","0"
"200412260pit","Heinz Field","2004-12-25","01:01:00","40.4468","-80.0158","2004-12-25 13:00:00","19.9","16.9","8.1","14.9","14.9","19.9","59","1.4","977.8","1025.9","3","0","0","0","0"
"200011050cin","Paul Brown Stadium","2000-11-04","01:03:00","39.0955","-84.5161","2000-11-04 13:00:00","57.9","47.6","37","57.9","57.9","57.9","46","4.7","1002.2","1020","3","0","0","0","0"
"200510300cin","Paul Brown Stadium","2005-10-29","01:02:00","39.0955","-84.5161","2005-10-29 13:00:00","51.1","43.2","34","50.5","50.5","51.1","52","4.1","1014.7","1032.6","3","0","0","0","0"
"200410310sdg","Qualcomm Stadium","2004-10-30","04:15:00","32.7831","-117.12","2004-10-30 13:00:00","69.1","54","41","69.1","69.1","69.1","36","5.4","1001.8","1017.1","3","0","0","0","0"
"200212150htx","Reliant Stadium","2002-12-14","01:02:00","29.6847","-95.4107","2002-12-14 12:00:00","60.1","48.3","36","60.1","60.1","60.1","40","4.4","1022.3","1024.4","3","0","0","0","0"
"200112230crd","Sun Devil Stadium","2001-12-22","04:06:00","33.4265","-111.933","2001-12-22 14:00:00","59","45.6","30","59","59","59","33","3.6","982.6","1022","3","0","0","0","0"
"200410310dal","Texas Stadium","2004-10-30","01:03:00","32.7473","-97.0945","2004-10-30 12:00:00","75.9","54.4","34","75.9","75.9","75.9","22","4.2","993.3","1015.3","3","0","0","0","0"
"200312280oti","The Coliseum","2003-12-27","01:03:00","36.1665","-86.7713","2003-12-27 12:00:00","55","42.7","26.1","55","55","55","32","3","1003.1","1024.8","3","0","0","0","0"
"200610150den","Invesco Field at Mile High","2006-10-14","08:21:00","39.7439","-105.02","2006-10-14 18:00:00","57.2","46.5","37.4","57.2","57.2","57.2","47","5.8","821.5","1010","2","350","0","0","88"
"200511060was","FedExField","2005-11-05","08:37:00","38.9076","-76.8645","2005-11-05 21:00:00","53.6","52.6","51.8","53.6","53.6","53.6","94","8.1","1007.4","1018.2","2","190","0","0","0"
"200109100den","Invesco Field at Mile High","2001-09-09","07:07:00","39.7439","-105.02","2001-09-09 17:00:00","71.6","48.9","26.6","71.6","71.6","71.6","19","3.7","824.2","1016.9","2","170","0","0","0"
"200601220den","Invesco Field at Mile High","2006-01-21","03:08:00","39.7439","-105.02","2006-01-21 13:00:00","39.2","27.8","3.2","38.4","38.4","39.2","22","1.3","820.8","1018.9","2","80","0","0","88"
"200410310den","Invesco Field at Mile High","2004-10-30","04:05:00","39.7439","-105.02","2004-10-30 14:00:00","57.2","39.7","15.8","57.2","57.2","57.2","19","2.4","816.6","1009.6","1","60","0","0","25"
"200611120crd","University of Phoenix Stadium","2006-11-11","04:16:00","33.5276","-112.263","2006-11-11 14:00:00","78.8","53.9","28.4","78.8","78.8","78.8","16","3.4","972.4","1010.3","1","0","0","0","100"
"200211170tam","Raymond James Stadium","2002-11-16","04:05:00","27.9759","-82.5033","2002-11-16 16:00:00","66","64","63","66","66","66","90","12.2","1007.1","1007.2","0","0","0.09","0","100"
"200611060sea","Qwest Field","2006-11-05","08:40:00","47.5952","-122.332","2006-11-05 18:00:00","53.1","51.9","51.1","53.1","53.1","53.1","93","7.9","1011.1","1011.9","0","0","0.05","0","100"
"200110280sea","Husky Stadium","2001-10-27","04:15:00","47.6504","-122.302","2001-10-27 13:00:00","43","41.5","39.9","43","43","43","89","5.1","1015.7","1017.3","0","0","0.03","0","100"
"200009240nyg","Giants Stadium","2000-09-23","08:37:00","40.8128","-74.0742","2000-09-23 21:00:00","66.9","66.9","66.9","66.9","66.9","66.9","100","14","1012.5","1012.8","0","0","0.01","0","100"
"200210270car","Ericsson Stadium","2002-10-26","01:02:00","35.2258","-80.8528","2002-10-26 13:00:00","62.1","59.5","57.9","62.1","62.1","62.1","86","10.4","989.1","1016.7","0","0","0","0","100"
"200511270nyj","Giants Stadium","2005-11-26","08:37:00","40.8128","-74.0742","2005-11-26 21:00:00","39","30.7","12.9","39","39","39","34","1.7","1026.4","1026.6","0","0","0","0","100"
"200609240min","Hubert H. Humphrey Metrodome","2006-09-23","01:05:00","44.9709","-93.2548","2006-09-23 12:00:00","60.1","55.9","53.1","60.1","60.1","60.1","78","8.8","972.5","1002.4","0","0","0","0","100"
"200611260min","Hubert H. Humphrey Metrodome","2006-11-25","01:05:00","44.9709","-93.2548","2006-11-25 12:00:00","43","37.1","28.9","43","43","43","57","3.4","986.7","1018.9","0","0","0","0","100"
"200201060sea","Husky Stadium","2002-01-05","04:16:00","47.6504","-122.302","2002-01-05 13:00:00","50","46.9","44.1","50","50","50","80","6","1018.6","1019.1","0","0","0","0","100"
"200012240gnb","Lambeau Field","2000-12-23","01:02:00","44.5013","-88.0622","2000-12-23 12:00:00","8.1","7.4","5","8.1","8.1","8.1","87","1.2","998.2","1025.4","0","0","0","0","100"
"200112220rai","Network Associates Coliseum","2001-12-21","09:00:00","37.7516","-122.201","2001-12-21 18:00:00","50","47.4","45","50","50","50","83","6.2","1022.6","1023.1","0","0","0","0","100"
"200112160det","Pontiac Silverdome","2001-12-15","01:02:00","42.6458","-83.255","2001-12-15 13:00:00","35.1","33.8","32","35.1","35.1","35.1","88","3.8","993.1","1030.6","0","0","0","0","100"
"200512240sea","Qwest Field","2005-12-23","04:17:00","47.5952","-122.332","2005-12-23 13:00:00","53.1","48.8","45","53.1","53.1","53.1","74","6.2","1018.9","1019.5","0","0","0","0","100"
"200601220sea","Qwest Field","2006-01-21","06:47:00","47.5952","-122.332","2006-01-21 16:00:00","46","43.6","41","46","46","46","82","5.3","1025.7","1026.2","0","0","0","0","100"
"200311240tam","Raymond James Stadium","2003-11-23","09:10:00","27.9759","-82.5033","2003-11-23 21:00:00","72","64.3","60.1","76.4","72","76.4","66","10.9","1017.2","1017.4","0","0","0","0","100"
"200010220clt","RCA Dome","2000-10-21","01:00:00","39.7581","-86.1579","2000-10-21 12:00:00","69.1","57.8","50","69.1","69.1","69.1","51","7.7","992.9","1022","0","0","0","0","100"
"200612310htx","Reliant Stadium","2006-12-30","01:02:00","29.6847","-95.4107","2006-12-30 12:00:00","62.1","54.6","48.9","62.1","62.1","62.1","62","7.3","1015","1017","0","0","0","0","100"
"200212080sea","Seahawks Stadium","2002-12-07","04:05:00","47.5952","-122.332","2002-12-07 13:00:00","41","40.5","39.9","41","41","41","96","5.1","1024.7","1025.1","0","0","0","0","100"
"200311300sea","Seahawks Stadium","2003-11-29","04:15:00","47.5952","-122.332","2003-11-29 13:00:00","48.9","46.9","45","48.9","48.9","48.9","86","6.2","1016.9","1017.6","0","0","0","0","100"
"200309210oti","The Coliseum","2003-09-20","01:03:00","36.1665","-86.7713","2003-09-20 12:00:00","68","62.3","59","68","68","68","73","10.7","1001.4","1022.5","0","0","0","0","100"
"200309070pit","Heinz Field","2003-09-06","01:04:00","40.4468","-80.0158","2003-09-06 13:00:00","68","59.4","54","68","68","68","61","9.1","975.6","1022.1","0","0","0.01","0","88"
"200301050sfo","3Com Park","2003-01-04","04:47:00","37.7159","-122.388","2003-01-04 14:00:00","55","53.3","52","55","55","55","89","8.1","1024.8","1025.3","0","0","0","0","88"
"200611120mia","Dolphin Stadium","2006-11-11","01:03:00","25.958","-80.2389","2006-11-11 13:00:00","81","68.4","62.1","82.4","81","82.4","53","11.7","1017.6","1017.9","0","0","0","0","88"
"200011050nwe","Foxboro Stadium","2000-11-04","01:02:00","42.0654","-71.2478","2000-11-04 13:00:00","64","50.1","36","64","64","64","35","4.4","1008.4","1009.9","0","0","0","0","88"
"200309140min","Hubert H. Humphrey Metrodome","2003-09-13","08:30:00","44.9709","-93.2548","2003-09-13 19:00:00","64","56.4","51.1","64","64","64","63","8.1","984.6","1014.8","0","0","0","0","88"
"200111110sea","Husky Stadium","2001-11-10","08:36:00","47.6504","-122.302","2001-11-10 18:00:00","53.1","49.3","46","53.1","53.1","53.1","77","6.5","1013.2","1013.8","0","0","0","0","88"
"200612040phi","Lincoln Financial Field","2006-12-03","08:40:00","39.9008","-75.1675","2006-12-03 21:00:00","39","35","28.9","39","39","39","67","3.3","1022.4","1024.6","0","0","0","0","88"
"200412050rai","McAfee Coliseum","2004-12-04","04:05:00","37.7516","-122.201","2004-12-04 13:00:00","50","43.4","36","50","50","50","58","4.4","1008.8","1009.5","0","0","0","0","88"
"200212020rai","Network Associates Coliseum","2002-12-01","09:08:00","37.7516","-122.201","2002-12-01 18:00:00","57","50.6","45","57","57","57","64","6.2","1019.6","1020.4","0","0","0","0","88"
"200612310cin","Paul Brown Stadium","2006-12-30","01:03:00","39.0955","-84.5161","2006-12-30 13:00:00","46.9","41.9","36","46.9","46.9","46.9","65","4.4","1012.4","1030.8","0","0","0","0","88"
"200411210sea","Qwest Field","2004-11-20","04:06:00","47.5952","-122.332","2004-11-20 13:00:00","44.1","40.8","37","44.1","44.1","44.1","76","4.5","1031.8","1032.5","0","0","0","0","88"
"200510160sea","Qwest Field","2005-10-15","08:38:00","47.5952","-122.332","2005-10-15 18:00:00","61","54.2","48.9","61","61","61","64","7.3","1013.2","1014","0","0","0","0","88"
"200201060tam","Raymond James Stadium","2002-01-05","08:30:00","27.9759","-82.5033","2002-01-05 20:00:00","57","53.1","50","57","57","57","77","7.5","1020","1020.4","0","0","0","0","88"
"200209290sea","Seahawks Stadium","2002-09-28","08:35:00","47.5952","-122.332","2002-09-28 18:00:00","73","58.9","48.9","75.9","73","75.9","42","7.3","1006.1","1006.9","0","0","0","0","88"
"200509180chi","Soldier Field","2005-09-17","01:02:00","41.8623","-87.6167","2005-09-17 12:00:00","71.1","60.6","54","76","71.1","76","55","8.9","997.7","1019.3","0","0","0","0","88"
"200111180crd","Sun Devil Stadium","2001-11-17","04:15:00","33.4265","-111.933","2001-11-17 14:00:00","81","58.2","39.9","81","81","81","23","5.3","977.6","1016.2","0","0","0","0","88"
"200211100crd","Sun Devil Stadium","2002-11-09","04:06:00","33.4265","-111.933","2002-11-09 14:00:00","73.9","61","53.1","76.6","73.9","76.6","48","9","959.2","1011.4","0","0","0","0","88"
"200310270sdg","Sun Devil Stadium","2003-10-26","09:09:00","33.4265","-111.933","2003-10-26 19:00:00","75.9","50.4","17.1","75.9","75.9","75.9","11","2.1","980.9","1019.6","0","0","0","0","88"
"200312140crd","Sun Devil Stadium","2003-12-13","04:16:00","33.4265","-111.933","2003-12-13 14:00:00","57","47.5","37.9","57","57","57","49","4.9","982.9","1022.8","0","0","0","0","88"
"200501020crd","Sun Devil Stadium","2005-01-01","04:06:00","33.4265","-111.933","2005-01-01 14:00:00","62.1","52.6","45","62.1","62.1","62.1","53","6.5","976.3","1015.6","0","0","0","0","88"
